"ID","goal","enddate","startdate","coinNum","teamSize","country_region","categories","overallrating","ratingTeam","ratingProduct","platform","acceptingCurrencyNum","whitepaper","video","socialMedia","GitHub","teamLinkedIn","teamPhotos","CEOPhoto","bitcoin.price","continent_region","duration"
452,"N",2018-05-30,2018-05-08,0,10,"Ecuador","Platform,Manufacturing,Business services,Big Data,Artificial Intelligence,Tourism",2.3,3.5,2,"Ethereum","2",1,0,0,1,1,1,0,8165.271739,"Americas",22
453,"Y",2018-03-28,2017-12-20,4.5e+07,21,"British Virgin Islands","Cryptocurrency,Communication,Charity,Business services,Entertainment,Infrastructure,Internet,Media,Other,Platform,Retail,Smart Contract,Software,Sports",4,4.3,3.7,"Ethereum","3",1,1,0,1,0.95,1,1,11185.01367,"Americas",98
454,"Y",2018-02-07,2017-12-07,481302774,15,"Russia","Platform,Communication",3.2,4,3.4,"Ethereum","1",1,1,3,1,0.87,1,1,13751.10605,"Europe",62
455,"N",2018-01-03,2017-10-03,4.4e+08,16,"India","Cryptocurrency",2.7,3,3,"Ethereum","1",1,0,0,1,0.63,1,0,9781.783324,"Asia",92
456,"N",2017-10-12,2017-09-14,0,3,"USA","Platform,Software",2.3,0,0,"Waves","2",1,1,0,0,1,1,0,4146.65449,"Americas",28
457,"Y",2018-05-31,2018-04-03,474500000,38,"Thailand","Internet,Media,Platform,Smart Contract",4.3,5,4,"Stellar","2",1,1,1,1,0.5,1,0,8289.166082,"Asia",58
458,"N",2018-03-22,2018-03-01,4.5e+08,5,"Romania","Entertainment",2.1,0,0,"Ethereum","1",1,1,0,1,0,0,0,9508.503596,"Europe",21
459,"N",2018-04-02,2018-02-05,1.5e+08,6,"Italy","Internet,Media,Platform",3.1,3,2,"Ethereum","3",1,0,0,1,1,1,1,9192.072317,"Europe",56
460,"N",2018-06-06,2018-04-02,2100000,7,"Switzerland","Banking,Business services",2.4,0,0,"unknown","4",1,1,0,1,0,1,0,8209.878167,"Europe",65
461,"N",2017-12-19,2017-11-28,5e+05,6,"USA","Platform,Business services",2.5,0,0,"Ethereum","1",1,1,0,0,1,1,1,14867.40501,"Americas",21
462,"N",2018-04-30,2018-04-03,5e+08,39,"Russia","Banking,Business services,Cryptocurrency,Infrastructure,Investment,Legal,Platform",3.4,4.1,3.2,"Ethereum","4",1,1,0,1,0.85,1,0,8109.995327,"Europe",27
463,"N",2018-01-25,2017-12-15,5.8e+07,8,"Ukraine","Cryptocurrency",2.5,2.7,2.4,"Ethereum","1",1,1,0,0,0.25,1,0,14525.87144,"Europe",41
464,"N",2018-03-01,2018-01-01,0,4,"UK","Business services,Cryptocurrency,Health",1.5,2,1,"Ethereum","3",1,0,0,0,0,0.75,0,11363.65555,"Europe",59
465,"N",2017-09-22,2017-08-22,6e+08,3,"Switzerland","Cryptocurrency",2.9,0,0,"Ethereum","2",1,1,0,1,1,1,0,4178.069367,"Europe",31
466,"N",2017-12-19,2017-11-20,1500000,5,"Cyprus","Business services,Cryptocurrency",2.1,0,0,"Waves","5",1,1,0,0,0,1,0,13194.68797,"Asia",29
467,"N",2018-05-31,2018-04-17,22500000,12,"Russia","Infrastructure",2.8,4,3,"Ethereum","4",1,0,0,0,0,1,0,8591.897982,"Europe",44
468,"N",2018-03-15,2018-03-03,2e+08,6,"United Arab Emirates","Business services,Smart Contract",3,0,0,"Ethereum","2",1,0,1,0,1,1,1,9805.299955,"Asia",12
469,"N",2018-05-22,2018-04-23,6.5e+07,6,"Estonia","Business services,Media,Platform",2.7,3,2,"Ethereum","1",1,1,0,0,1,1,1,8962.434994,"Europe",29
470,"N",2018-04-13,2018-02-27,0,4,"France","Art",2.1,0,0,"Ethereum","1",1,0,0,0,1,1,0,8551.308021,"Europe",45
471,"N",2018-05-02,2018-03-23,1.2e+07,6,"Cyprus","Cryptocurrency,Investment,Platform",2,1,1,"X11","1",1,0,0,0,0,1,0,8059.34194,"Asia",40
472,"Y",2018-06-03,2018-02-10,7.5e+10,17,"Switzerland","Platform,Real estate,Software",3.7,3.3,2.7,"Ethereum","2",1,1,2,1,0.71,1,0,8741.937993,"Europe",113
473,"Y",2018-02-15,2018-01-15,4e+08,12,"Ukraine","Platform,Cryptocurrency",3.2,2.6,2.9,"Ethereum","1",1,1,0,1,0,0,0,10101.41977,"Europe",31
474,"N",2018-03-23,2018-02-21,150,4,"Germany","Communication,Entertainment,Internet,Media",1.9,0,0,"Ethereum","1",1,0,0,1,0.25,1,0,9678.425813,"Europe",30
475,"N",2018-04-15,2018-03-21,5e+08,18,"Switzerland","Art",3.9,3.7,3.7,"Ethereum","1",1,1,0,1,0.94,1,0,7577.795786,"Europe",25
476,"N",2018-04-08,2018-03-26,3e+10,5,"USA","Media,Entertainment,Platform",2.7,2.4,2,"Ethereum","1",1,1,0,1,1,1,1,7189.074986,"Americas",13
477,"Y",2017-10-16,2017-09-16,1e+08,20,"Italy","Platform,Cryptocurrency",3.3,0,0,"unknown","unknown",1,0,1,1,0.15,0.95,1,4398.170646,"Europe",30
478,"Y",2018-05-31,2018-04-15,6.5e+07,26,"Singapore","Education",3.3,4,4,"Multichain","4",1,1,0,0,0.12,1,1,8574.961478,"Asia",46
479,"Y",2017-12-15,2017-10-16,1e+10,10,"USA","Banking,Cryptocurrency",3.1,5,5,"Ethereum","1",1,1,0,0,0.9,1,0,9013.900479,"Americas",60
480,"N",2018-02-07,2018-01-08,5e+07,15,"Switzerland","Cryptocurrency",2.4,0,0,"Separate blockchain","1",1,1,0,1,0,1,0,11372.98326,"Europe",30
481,"N",2018-01-31,2018-01-01,0,4,"Indonesia","Cryptocurrency,Investment,Real estate,Tourism",1.3,0,0,"unknown","unknown",1,0,0,0,0.75,1,0,13085.55809,"Asia",30
482,"N",2017-09-19,2017-08-19,0,18,"UK","Media,Internet",2.3,0,0,"Ethereum","1",1,0,0,0,0,1,0,4212.925934,"Europe",31
483,"Y",2016-11-13,2016-11-13,820,15,"Poland","Platform,Infrastructure,Software",3,0,0,"Ethereum","1",1,1,3,0,0.86,1,1,702.031006,"Europe",0
484,"Y",2018-05-27,2018-05-13,4.92e+08,15,"Netherlands","Business services,Retail",4.2,4.3,3.9,"Ethereum","1",1,1,3,0,0.93,1,1,8082.388639,"Europe",14
485,"Y",2018-01-18,2017-11-22,266400000,5,"USA","Internet",4.1,3.8,3.9,"Stellar","3",1,1,0,1,1,1,0,14067.1386,"Americas",57
486,"N",2017-12-10,2017-11-01,0,3,"Switzerland","Cryptocurrency,Platform",1.8,1.6,2.1,"Ethereum","1",0,1,0,1,0,1,0,9268.387231,"Europe",39
487,"Y",2018-06-03,2018-05-03,37500000,10,"Bulgaria","Entertainment",2.4,2,2.1,"Ethereum","1",1,1,0,0,1,1,0,8329.09845,"Europe",31
488,"N",2018-04-15,2018-01-15,0,15,"Germany","Communication,Infrastructure,Internet",2.1,0,0,"Ethereum","unknown",1,1,0,1,0.13,1,0,9321.861028,"Europe",90
489,"Y",2018-04-15,2018-03-24,2e+08,13,"Singapore","Infrastructure,Platform",3.7,4.2,3,"Ethereum","1",1,1,3,1,0.85,1,1,7412.405231,"Asia",22
490,"N",2018-01-30,2017-12-01,0,13,"USA","Business services,Entertainment,Communication",2.4,0,0,"Ethereum","unknown",1,1,0,0,0.08,0.92,1,14254.97707,"Americas",60
491,"Y",2017-08-07,2017-07-23,3.35e+08,11,"USA","Internet",2.5,3,4,"Ethereum","unknown",1,0,0,0,1,1,1,2837.893097,"Americas",15
492,"N",2018-02-26,2017-10-09,15260000,9,"Russia","Communication,Platform",2.5,2,2,"Ethereum","1",1,0,0,1,0,1,0,10562.6025,"Europe",140
493,"Y",2018-04-25,2018-01-25,8e+05,17,"Tanzania","Investment,Manufacturing",2.8,3,3,"UNIVERSA","4",1,1,0,0,0.29,1,1,8983.364086,"Africa",90
494,"Y",2017-09-15,2017-08-16,58500000,3,"UK","Cryptocurrency",3,0,0,"Ethereum","1",1,0,0,1,1,1,1,4273.692903,"Europe",30
495,"N",2018-03-31,2018-02-02,8e+09,6,"Estonia","Big Data,Business services,Investment,Platform",2.6,0,0,"Ethereum","unknown",1,1,0,0,1,1,1,9246.599348,"Europe",57
496,"N",2018-05-30,2018-03-01,0,22,"Russia","Software,Business services,Cryptocurrency",3.4,4,3.6,"Ethereum","1",1,1,0,1,0.62,1,1,8524.746469,"Europe",90
497,"N",2018-04-04,2018-03-09,6.5e+07,5,"Ukraine","Platform",1.9,0,0,"Separate blockchain","unknown",1,0,0,1,0,0.8,0,8212.658113,"Europe",26
498,"N",2018-03-28,2018-03-28,2.16e+08,3,"Australia","Business services",2.6,3.9,3.9,"Ethereum","1",1,0,0,0,0,1,1,7954.47998,"Oceania",0
499,"Y",2017-12-19,2017-11-19,2e+08,14,"Russia","Cryptocurrency,Investment",2.6,3,2.3,"Ethereum","1",1,1,0,0,0.57,1,0,13028.2945,"Europe",30
500,"Y",2017-08-26,2017-08-12,29400000,7,"UK","Platform,Software",3.4,0,0,"unknown","2",1,1,0,1,0.43,0.86,0,4195.186019,"Europe",14
501,"Y",2017-03-17,2017-03-12,5.1e+07,18,"Singapore","Cryptocurrency,Business services",3.7,4.3,4.3,"Ethereum","2",1,1,3,1,0,1,0,1205.158346,"Asia",5
502,"Y",2018-04-06,2018-03-09,52500000,16,"USA","Investment",4.3,4.5,4.1,"Ethereum","1",1,1,3,1,0.88,0.88,0,8109.984796,"Americas",28
503,"Y",2018-05-03,2018-04-03,100,17,"Russia","Cryptocurrency,Platform,Investment",2.9,2.5,2.2,"NEM","9",1,1,0,0,0.94,1,0,8231.569651,"Europe",30
504,"N",2018-03-27,2018-03-05,1.7e+08,18,"Switzerland","Cryptocurrency",4.1,4.8,3.7,"Ethereum","1",1,1,3,1,0.89,1,1,8966.66695,"Europe",22
505,"N",2018-04-09,2018-03-09,1e+08,5,"Singapore","Investment,Platform,Cryptocurrency",2.9,2.5,2,"Ethereum","1",1,1,0,1,1,1,0,7996.715591,"Asia",31
506,"Y",2017-11-17,2017-10-17,156118,7,"Bulgaria","Platform,Entertainment",2.4,0,0,"Ethereum","7",1,0,0,0,0.57,1,1,6499.50499,"Europe",31
507,"N",2017-12-15,2017-12-10,0,4,"Canada","Internet",2.4,0,0,"NEO","3",1,1,0,0,0,1,0,16747.78353,"Americas",5
508,"Y",2018-01-15,2017-11-10,2e+07,16,"Russia","Entertainment,Platform,Cryptocurrency",3.1,3.7,3.1,"Ethereum","1",1,1,0,1,0.81,1,0,12967.99774,"Europe",66
509,"Y",2018-02-17,2018-01-20,695800000,10,"British Virgin Islands","Platform,Business services,Investment",3.1,3.4,3.1,"Ethereum","1",1,1,0,0,1,0.22,1,9827.959759,"Americas",28
510,"N",2018-03-31,2018-01-14,4e+08,5,"India","Business services,Internet",2.3,0,0,"Ethereum","1",1,0,0,0,1,1,0,9789.176675,"Asia",76
511,"N",2017-12-15,2017-11-14,0,3,"South Korea","Entertainment",1.6,2,2,"Ethereum","1",1,0,0,0,0,0,1,11427.19218,"Asia",31
512,"Y",2018-03-07,2018-02-28,6e+07,26,"Australia","Cryptocurrency,Platform",3.5,3.7,3.2,"Ethereum","2",1,1,0,1,1,1,1,10969.54639,"Oceania",7
513,"Y",2018-04-15,2018-02-01,6e+08,32,"USA","Business services,Big Data,Cryptocurrency,Infrastructure,Internet,Other,Platform,Smart Contract,Software",4.1,4.2,3.9,"Graphene","4",1,1,0,1,1,0.97,1,8834.703402,"Americas",73
514,"N",2017-12-10,2017-10-10,4e+08,3,"Poland","Software",1.6,1.5,1.5,"Ethereum","1",1,0,0,0,0,1,0,8016.59998,"Europe",61
515,"Y",2017-12-11,2017-12-01,3e+08,10,"South Africa","Business services,Platform",3.2,5,4,"Ethereum","1",1,1,0,1,0.3,1,1,13934.39098,"Africa",10
516,"Y",2018-04-15,2018-02-25,356264000,16,"UK","Real estate,Sports",3.6,3.2,4,"Ethereum","3",1,1,0,1,0.81,0.94,0,8594.139004,"Europe",49
517,"Y",2018-03-12,2018-02-10,5e+08,12,"Gibraltar","Platform,Cryptocurrency,Business services,Investment,Banking",3.6,4.3,3.9,"Ethereum","3",1,1,2,0,0.75,1,1,10134.53105,"Europe",30
518,"Y",2018-04-21,2018-03-21,3e+07,10,"Singapore","Investment",2.9,3.4,2.6,"Ethereum","4",1,1,0,1,1,1,0,7724.455933,"Asia",31
519,"Y",2018-01-29,2017-12-04,43200000,17,"USA","Entertainment,Cryptocurrency,Platform",3.3,3.3,2.9,"Ethereum","1",1,1,2,1,1,1,1,14492.5246,"Americas",56
520,"N",2018-03-31,2018-02-01,0,10,"Thailand","Cryptocurrency,Platform",2.8,0,0,"Ethereum","2",1,1,0,0,0,1,1,9245.310208,"Asia",58
521,"N",2018-03-31,2018-02-03,4e+09,14,"Singapore","Cryptocurrency",2.4,0,0,"Ethereum","2",1,0,0,1,0,1,0,9253.894951,"Asia",56
522,"Y",2018-03-31,2018-02-20,476228844,6,"Cayman Islands","Banking,Cryptocurrency,Investment,Platform,Software",4,0,0,"Ethereum","1",1,1,2,0,1,1,0,9340.63678,"Americas",39
523,"N",2018-05-31,2018-04-01,4e+10,6,"Singapore","Entertainment,Casino & Gambling,Platform,Smart Contract",2.4,2.4,2.7,"Ethereum","2",1,0,0,0,0.83,1,0,8245.718502,"Asia",60
524,"Y",2018-03-15,2018-02-25,6.6e+07,13,"British Virgin Islands","Investment,Banking,Cryptocurrency,Platform",2.9,2.8,2.6,"Ethereum","1",1,1,3,1,0.85,0.92,0,10034.8016,"Americas",18
525,"N",2017-12-03,2017-10-03,0,13,"Singapore","Business services",2.6,0,0,"Ethereum","1",1,0,2,0,1,1,0,6856.718522,"Asia",61
526,"Y",2018-02-02,2018-01-18,5e+08,12,"Singapore","Platform,Software,Internet",3.6,4,3.6,"Ethereum","1",1,1,3,1,1,1,0,11001.48077,"Asia",15
527,"Y",2017-12-31,2017-12-06,5e+07,11,"USA","Platform,Business services,Investment,Cryptocurrency",2.9,3.3,2.5,"Ethereum","1",1,1,0,1,0.36,1,0,16045.19618,"Americas",25
528,"N",2017-12-25,2017-11-25,5e+07,25,"UK","Business services,Investment,Banking",2.5,0,0,"Ethereum","1",1,0,0,0,0,1,0,14320.43964,"Europe",30
529,"Y",2017-12-07,2017-11-07,4e+08,6,"Seychelles","Platform",3.3,0,0,"Ethereum","1",1,1,2,1,0,1,1,9053.832204,"Africa",30
530,"N",2018-05-31,2018-02-15,1e+09,10,"United Arab Emirates","Manufacturing,Energy,Infrastructure",3.6,3.8,3.6,"Ethereum","1",1,1,0,0,1,0.9,1,8772.683023,"Asia",105
531,"Y",2017-07-31,2017-06-02,3e+07,15,"USA","Cryptocurrency",3.3,4,3.4,"unknown","unknown",1,1,0,0,0,1,0,2579.670341,"Americas",59
532,"Y",2017-11-20,2017-10-22,3e+07,9,"Australia","Platform,Cryptocurrency",3.9,3,4,"Ethereum","1",1,1,1,1,1,1,0,6768.788981,"Oceania",29
533,"N",2018-01-31,2017-12-01,5e+07,8,"Switzerland","Business services,Software",2.1,0,0,"Ethereum","1",1,0,0,0,0.88,1,1,14189.91454,"Europe",61
534,"N",2018-04-30,2018-03-01,3.5e+07,7,"UK","Infrastructure",2.3,0,0,"Ethereum","4",1,0,0,1,0.86,1,0,8545.330638,"Europe",60
535,"N",2018-03-11,2018-02-09,2e+08,7,"Russia","Cryptocurrency,Platform,Software,Health",3.2,2.4,2.4,"Ethereum","1",1,1,2,1,0,1,0,10119.42977,"Europe",30
536,"Y",2018-03-22,2018-02-21,7600000,19,"Estonia","Communication,Business services,Big Data,Cryptocurrency,Education,Investment,Other,Platform,Smart Contract,Software",3.3,3.7,2.8,"Ethereum","1",1,1,0,1,1,1,0,9705.052669,"Europe",29
537,"Y",2018-02-15,2017-10-01,7.8e+07,5,"USA","Business services",3.1,3.7,3,"Ethereum","1",1,1,0,1,1,1,1,10210.54378,"Americas",137
538,"N",2018-05-31,2018-04-02,2800000,9,"Ukraine","Legal,Investment,Cryptocurrency,Platform",4.2,4.6,4.2,"Ethereum","3",1,1,0,1,0.89,1,0,8269.076644,"Europe",59
539,"Y",2018-03-20,2018-02-20,2e+09,6,"Canada","Entertainment,Internet,Media",3,3,4,"Ethereum","1",1,0,0,0,0,1,0,9824.052768,"Americas",28
540,"N",2018-04-07,2018-02-21,3.65e+08,14,"Switzerland","Banking,Cryptocurrency,Internet,Investment,Platform,Smart Contract,Software",1.7,1.7,1.5,"Ethereum","4",1,0,0,0,0.29,1,0,8930.839791,"Europe",45
541,"N",2017-11-14,2017-11-01,4.1e+08,8,"USA","Health",2.9,2,3.7,"Ethereum","2",1,1,3,0,0.38,1,0,6909.456438,"Americas",13
542,"Y",2018-01-24,2018-01-18,204780000,15,"Colombia","Platform,Cryptocurrency",3.7,4,3.7,"Ethereum","3",1,1,0,1,1,1,1,11534.40025,"Americas",6
543,"Y",2018-04-01,2018-02-15,71250000,9,"Estonia","Cryptocurrency,Platform,Business services,Software,Internet,Smart Contract",3.6,3.5,3.4,"Ethereum","1",1,1,2,1,1,1,1,9429.560908,"Europe",45
544,"Y",2017-10-08,2017-09-07,3e+07,8,"UK","Platform,Other,Art",3.1,0,0,"Ethereum","1",1,0,3,0,1,1,1,4055.558746,"Europe",31
545,"Y",2017-07-29,2017-06-28,14700000,23,"Costa Rica","Casino & Gambling",3.3,4,3.4,"Ethereum","unknown",1,1,3,1,0.7,1,1,2502.012505,"Americas",31
546,"Y",2015-09-03,2015-08-04,1e+08,8,"Switzerland","Cryptocurrency",1.8,1,1,"Counterparty","unknown",0,0,3,0,0,1,0,245.5449657,"Europe",30
547,"Y",2018-02-28,2018-02-01,5e+07,8,"British Virgin Islands","Banking",3.6,2.7,2.7,"Ethereum","6",1,1,2,1,1,1,1,9472.001151,"Americas",27
548,"N",2018-03-31,2018-02-01,2e+08,14,"USA","Business services",2.8,4,4,"Ethereum","1",1,0,0,1,0.86,1,0,9245.310208,"Americas",58
549,"N",2018-04-21,2018-02-20,720000,7,"Isle of Man","Retail",2.5,0,0,"Waves","5",1,1,0,0,1,1,0,8722.62492,"Europe",60
550,"Y",2017-09-06,2017-07-27,8e+07,9,"Israel","Energy",3.1,0,0,"Ethereum","1",1,0,0,0,0.22,1,1,3843.19404,"Asia",41
551,"N",2017-12-31,2017-12-03,1e+07,7,"USA","Other,Investment,Internet,Cryptocurrency,Business services,Retail",2.5,0,0,"Stellar Consensus Protocol (SCP)","1",1,0,0,1,0.86,1,1,15588.69659,"Americas",28
552,"N",2018-04-10,2018-03-15,8e+06,16,"USA","Entertainment,Cryptocurrency,Platform",4,3.8,3.7,"Ethereum","1",1,1,3,1,0.94,1,0,7713.988878,"Americas",26
553,"N",2018-06-05,2017-12-01,2310000,18,"Serbia","Manufacturing",2.7,5,3,"Ethereum","unknown",1,1,0,1,0,1,0,10514.92092,"Europe",186
554,"N",2018-01-31,2017-11-28,1e+07,17,"United Arab Emirates","Business services,Cryptocurrency,Media",2.3,0,0,"unknown","unknown",1,1,0,1,0,1,1,13999.31863,"Asia",64
555,"Y",2018-05-04,2018-04-16,5e+08,18,"USA","Virtual Reality,Entertainment",4.5,4.8,4.4,"Ethereum","2",1,1,2,0,0.94,1,0,8974.352591,"Americas",18
556,"N",2018-02-28,2018-02-01,1.41e+08,9,"Belgium","Real estate",2.4,3,2,"Ethereum","1",1,1,0,0,0,1,0,9472.001151,"Europe",27
557,"N",2017-12-18,2017-11-16,7.5e+07,21,"Belarus","Media,Platform,Software",2.6,0,0,"Ethereum","2",1,1,0,0,0,1,0,12408.22001,"Europe",32
558,"N",2018-03-25,2018-02-21,12500000,6,"UK","Communication,Cryptocurrency,Internet,Software",1.4,0,0,"Ethereum","1",1,0,0,0,0,0,0,9611.972745,"Europe",32
559,"N",2018-03-31,2018-02-01,0,4,"South Africa","Cryptocurrency",1.2,1.2,1,"Ethereum","3",1,0,0,0,0,0,0,9245.310208,"Africa",58
560,"Y",2017-11-01,2017-09-07,103548812,12,"Russia","Real estate",4,4.3,3.9,"Ethereum","1",1,1,0,1,0.33,1,0,4778.766418,"Europe",55
561,"Y",2017-09-04,2017-08-21,7e+08,12,"Russia","Platform",3.4,0,0,"unknown","7",1,1,3,1,0.17,1,0,4414.384001,"Europe",14
562,"N",2018-02-15,2018-01-01,0,7,"Singapore","Cryptocurrency",1.4,0,0,"Ethereum","unknown",1,0,0,1,0,1,0,11616.87895,"Asia",45
563,"Y",2017-08-18,2017-08-09,5.5e+08,13,"USA","Platform,Software",3.5,0,0,"Ethereum","1",1,1,0,0,1,1,1,3970.834009,"Americas",9
564,"Y",2016-12-19,2016-11-05,2.5e+07,4,"Mexico","Banking,Cryptocurrency",1.3,1,1,"Waves","1",0,0,0,0,0,1,0,748.13098,"Americas",44
565,"Y",2018-06-07,2018-02-07,10120000,20,"UK","Artificial Intelligence,Banking,Cryptocurrency,Platform,Smart Contract",4.1,4.3,3.9,"Ethereum","4",1,1,2,1,0.75,1,1,8691.613649,"Europe",120
566,"Y",2017-10-12,2017-09-12,1872221,20,"Estonia","Cryptocurrency,Business services,Software",3.1,3.6,2.9,"Ethereum","2",1,1,0,1,1,1,0,4137.625173,"Europe",30
567,"Y",2018-02-28,2018-02-01,5e+08,23,"USA","Platform,Cryptocurrency,Business services",4.6,4.7,4.6,"Ethereum","3",1,1,0,1,0.74,0.96,1,9472.001151,"Americas",27
568,"Y",2018-03-31,2018-03-01,3e+08,18,"Singapore","Software",4.5,4.9,4.7,"Ethereum","3",0,1,0,0,1,1,0,9040.557097,"Asia",30
569,"Y",2017-07-26,2017-06-29,133333328,15,"Singapore","Casino & Gambling",3.5,4.7,4.8,"Ethereum","unknown",1,1,2,1,0.4,1,0,2474.370361,"Asia",27
570,"Y",2018-01-08,2017-12-08,64200000,17,"Poland","Software,Investment",3.7,3.9,3.4,"Ethereum","1",1,1,2,0,0.82,1,0,15969.61252,"Europe",31
571,"N",2017-11-30,2017-11-01,5e+08,4,"China","Entertainment",2.3,0,0,"Ethereum","1",1,0,0,1,0,1,0,7813.132975,"Asia",29
572,"Y",2018-02-01,2018-01-16,1e+08,37,"Switzerland","Cryptocurrency,Charity",3.3,3.6,2.9,"Ethereum","5",1,1,0,0,0.97,1,0,11168.94365,"Europe",16
573,"Y",2018-03-31,2018-02-15,3.5e+08,11,"Georgia","Manufacturing,Cryptocurrency",2.5,3,3,"Ethereum","1",1,0,0,0,1,1,1,9487.012706,"Asia",44
574,"N",2018-05-07,2018-04-17,0,13,"Australia","Cryptocurrency",2.3,0,0,"Ethereum","3",1,0,0,0,0.62,1,0,9111.42806,"Oceania",20
575,"Y",2018-03-30,2018-02-15,4.08e+08,12,"South Africa","Artificial Intelligence,Big Data,Internet",4.6,4.6,4.5,"Ethereum","8",1,1,1,1,1,1,1,9544.137318,"Africa",43
576,"N",2018-01-21,2018-01-21,0,12,"Indonesia","Platform,Cryptocurrency",3.6,3.2,4,"Ethereum","1",1,1,3,0,0.33,1,0,11600.09961,"Asia",0
577,"Y",2018-06-01,2018-04-30,15,4,"UK","Investment,Internet,Cryptocurrency,Business services,Banking,Platform,Smart Contract",2.4,1,2,"Ethereum","1",1,1,0,0,0.75,1,0,8447.361506,"Europe",32
578,"N",2018-05-30,2018-04-01,1.5e+07,12,"Ireland","Banking,Business services,Cryptocurrency,Infrastructure,Investment,Platform",3.5,0,0,"Ethereum","4",1,1,2,0,0,0,0,8258.244312,"Europe",59
579,"Y",2017-12-31,2017-11-20,7.6e+07,4,"Netherlands","Platform,Business services",3.9,4.8,3.9,"Ethereum","1",1,1,3,1,1,1,1,13644.31284,"Europe",41
580,"Y",2018-04-30,2018-03-01,3e+07,14,"Switzerland","Big Data,Infrastructure,Legal,Platform,Smart Contract,Virtual Reality",3.4,3.2,2.9,"Ethereum","7",1,1,0,0,1,1,0,8545.330638,"Europe",60
581,"Y",2018-02-18,2018-01-18,2e+08,18,"USA","Investment,Banking",2.4,3.6,2.7,"unknown","unknown",1,1,0,0,0.89,1,0,9957.654175,"Americas",31
582,"N",2018-05-23,2018-03-07,8.25e+08,14,"UK","Investment",2.5,0,0,"Ethereum","1",1,1,0,0,0,1,0,8417.337797,"Europe",77
583,"Y",2017-06-30,2017-06-30,46800000,16,"Russia","Business services,Internet",2.8,0,0,"Ethereum","unknown",1,0,3,1,0.87,1,1,2480.840088,"Europe",0
584,"N",2018-02-02,2017-11-27,0,11,"UK","Real estate,Investment",1.6,2,2,"Ethereum","unknown",0,1,0,0,0,0.82,0,13790.81398,"Europe",67
585,"Y",2018-04-30,2018-03-12,7.5e+07,10,"Czech Republic","Investment,Cryptocurrency,Big Data,Artificial Intelligence,Platform,Software",3.6,3.7,3.2,"Ethereum","1",1,1,3,0,1,1,1,8134.590176,"Europe",49
586,"N",2018-05-01,2018-04-01,7e+08,11,"Germany","Artificial Intelligence,Health",2.6,0,0,"Ethereum","3",1,1,0,0,0.18,0.91,0,8068.609958,"Europe",30
587,"N",2018-03-31,2018-03-01,12,46,"Panama","Entertainment",2.5,2.5,2.5,"NEM","6",1,1,0,1,0.73,0.96,0,9040.557097,"Americas",30
588,"Y",2017-11-08,2017-11-06,5e+08,18,"Singapore","Platform,Cryptocurrency",4.1,4.8,4.3,"Ethereum","1",1,1,0,0,0.5,1,0,7208.943197,"Asia",2
589,"N",2018-05-31,2018-01-31,3.6e+07,8,"Hungary","Platform,Media,Communication,Business services,Software",3.6,3.6,3.9,"Ethereum","3",1,1,1,1,1,1,0,8749.448186,"Europe",120
590,"Y",2018-03-25,2018-02-25,6e+07,15,"Malta","Platform,Casino & Gambling,Entertainment,Cryptocurrency,Internet",3.5,3.8,3.2,"Ethereum","1",1,1,0,1,0.93,1,0,9530.535527,"Europe",28
591,"Y",2018-02-14,2017-12-28,2e+07,23,"Thailand","Platform,Cryptocurrency,Internet,Communication",2.7,3,3.5,"NEM","5",1,1,0,0,0,0.48,1,11848.59861,"Asia",48
592,"N",2018-04-30,2018-01-23,1,4,"Spain","Business services,Cryptocurrency,Legal",2.3,2,2,"Ethereum","3",1,1,0,0,0,1,0,9040.720434,"Europe",97
593,"Y",2017-10-20,2017-09-22,5.5e+07,8,"China","Platform,Tourism",2.8,0,0,"Ethereum","1",1,0,3,1,0.75,1,1,4707.737246,"Asia",28
594,"Y",2018-02-22,2018-02-13,5e+08,19,"British Virgin Islands","Platform,Business services,Software,Internet",4.4,4.5,4.2,"Ethereum","unknown",1,1,2,1,0.84,1,0,10348.21406,"Americas",9
595,"Y",2017-09-10,2017-08-10,2e+08,13,"USA","Platform,Cryptocurrency",2.9,4.2,3.9,"Filecoin network","4",1,1,0,0,0,0.92,0,4281.695938,"Americas",31
596,"Y",2018-06-07,2018-05-08,4e+07,9,"Gibraltar","Infrastructure",3.9,4.5,4.5,"Ethereum","1",1,1,3,1,0.89,1,1,8021.968404,"Europe",30
597,"Y",2018-03-15,2018-01-30,1e+07,8,"UK","Banking,Cryptocurrency,Smart Contract",1.8,1,1,"Ethereum","2",1,1,0,0,0,1,0,9667.77181,"Europe",44
598,"Y",2016-09-29,2016-08-25,1e+08,26,"Slovenia","Platform",3.6,4.3,4.9,"Ethereum","4",0,0,0,0,0.88,1,0,599.8354713,"Europe",35
599,"N",2018-03-31,2018-01-01,2e+06,5,"Russia","Cryptocurrency,Manufacturing",2.2,2.1,2.3,"Ethereum and Waves","6",1,1,0,0,0.4,1,0,10568.06226,"Europe",89
600,"Y",2018-03-31,2018-03-01,450,10,"UK","Real estate",4.2,4.7,4.4,"Ethereum","3",1,1,1,0,1,1,1,9040.557097,"Europe",30
601,"N",2017-12-06,2017-11-22,0,6,"Poland","Tourism,Platform",2.3,2.5,2.1,"unknown","1",1,0,0,0,0.5,1,0,10260.37594,"Europe",14
